UR #	ILLOC	SR	
70952:	Q  	S Aux Never Verb O1[+WH]                          	
70953:	Q  	S Aux Never Verb P O3 Adv[+WH]                    	
70954:	Q  	S Aux Never Verb P O3[+WH] Adv                    	
70955:	Q  	S Aux Never Verb P O3[+WH]                        	
70956:	Q  	S Aux Not Verb Adv[+WH]                           	
70957:	Q  	S Aux Not Verb O1 Adv[+WH]                        	
70958:	Q  	S Aux Not Verb O1 O2 Adv[+WH]                     	
70959:	Q  	S Aux Not Verb O1 O2 P O3 Adv[+WH]                	
70960:	Q  	S Aux Not Verb O1 O2 P O3[+WH] Adv                	
70961:	Q  	S Aux Not Verb O1 O2 P O3[+WH]                    	
70962:	Q  	S Aux Not Verb O1 O2[+WH] Adv                     	
70963:	Q  	S Aux Not Verb O1 O2[+WH] P O3 Adv                	
70964:	Q  	S Aux Not Verb O1 O2[+WH] P O3                    	
70965:	Q  	S Aux Not Verb O1 O2[+WH]                         	
70966:	Q  	S Aux Not Verb O1 P O3 Adv[+WH]                   	
70967:	Q  	S Aux Not Verb O1 P O3[+WH] Adv                   	
70968:	Q  	S Aux Not Verb O1 P O3[+WH]                       	
70969:	Q  	S Aux Not Verb O1[+WH] Adv                        	
70970:	Q  	S Aux Not Verb O1[+WH] O2 Adv                     	
70971:	Q  	S Aux Not Verb O1[+WH] O2 P O3 Adv                	
70972:	Q  	S Aux Not Verb O1[+WH] O2 P O3                    	
70973:	Q  	S Aux Not Verb O1[+WH] O2                         	
70974:	Q  	S Aux Not Verb O1[+WH] P O3 Adv                   	
70975:	Q  	S Aux Not Verb O1[+WH] P O3                       	
70976:	Q  	S Aux Not Verb O1[+WH]                            	
70977:	Q  	S Aux Not Verb P O3 Adv[+WH]                      	
70978:	Q  	S Aux Not Verb P O3[+WH] Adv                      	
70979:	Q  	S Aux Not Verb P O3[+WH]                          	
70980:	Q  	S Aux Verb Adv[+WH]                               	
70981:	Q  	S Aux Verb O1 Adv[+WH]                            	
70982:	Q  	S Aux Verb O1 O2 Adv[+WH]                         	
70983:	Q  	S Aux Verb O1 O2 P O3 Adv[+WH]                    	
70984:	Q  	S Aux Verb O1 O2 P O3[+WH] Adv                    	
70985:	Q  	S Aux Verb O1 O2 P O3[+WH]                        	
70986:	Q  	S Aux Verb O1 O2[+WH] Adv                         	
70987:	Q  	S Aux Verb O1 O2[+WH] P O3 Adv                    	
70988:	Q  	S Aux Verb O1 O2[+WH] P O3                        	
70989:	Q  	S Aux Verb O1 O2[+WH]                             	
70990:	Q  	S Aux Verb O1 P O3 Adv[+WH]                       	
70991:	Q  	S Aux Verb O1 P O3[+WH] Adv                       	
70992:	Q  	S Aux Verb O1 P O3[+WH]                           	
70993:	Q  	S Aux Verb O1[+WH] Adv                            	
70994:	Q  	S Aux Verb O1[+WH] O2 Adv                         	
70995:	Q  	S Aux Verb O1[+WH] O2 P O3 Adv                    	
70996:	Q  	S Aux Verb O1[+WH] O2 P O3                        	
70997:	Q  	S Aux Verb O1[+WH] O2                             	
70998:	Q  	S Aux Verb O1[+WH] P O3 Adv                       	
70999:	Q  	S Aux Verb O1[+WH] P O3                           	
71000:	Q  	S Aux Verb O1[+WH]                                	
71001:	Q  	S Aux Verb P O3 Adv[+WH]                          	
71002:	Q  	S Aux Verb P O3[+WH] Adv                          	
71003:	Q  	S Aux Verb P O3[+WH]                              	
71220:	Q  	S Verb Never Adv[+WH]                             	
71221:	Q  	S Verb Never O1 Adv[+WH]                          	
71222:	Q  	S Verb Never O1 O2 Adv[+WH]                       	
71223:	Q  	S Verb Never O1 O2 P O3 Adv[+WH]                  	
71224:	Q  	S Verb Never O1 O2 P O3[+WH] Adv                  	
71225:	Q  	S Verb Never O1 O2 P O3[+WH]                      	
71226:	Q  	S Verb Never O1 O2[+WH] Adv                       	
71227:	Q  	S Verb Never O1 O2[+WH] P O3 Adv                  	
71228:	Q  	S Verb Never O1 O2[+WH] P O3                      	
71229:	Q  	S Verb Never O1 O2[+WH]                           	
71230:	Q  	S Verb Never O1 P O3 Adv[+WH]                     	
71231:	Q  	S Verb Never O1 P O3[+WH] Adv                     	
71232:	Q  	S Verb Never O1 P O3[+WH]                         	
71233:	Q  	S Verb Never O1[+WH] Adv                          	
71234:	Q  	S Verb Never O1[+WH] O2 Adv                       	
71235:	Q  	S Verb Never O1[+WH] O2 P O3 Adv                  	
71236:	Q  	S Verb Never O1[+WH] O2 P O3                      	
71237:	Q  	S Verb Never O1[+WH] O2                           	
71238:	Q  	S Verb Never O1[+WH] P O3 Adv                     	
71239:	Q  	S Verb Never O1[+WH] P O3                         	
71240:	Q  	S Verb Never O1[+WH]                              	
71241:	Q  	S Verb Never P O3 Adv[+WH]                        	
71242:	Q  	S Verb Never P O3[+WH] Adv                        	
71243:	Q  	S Verb Never P O3[+WH]                            	
71244:	Q  	S Verb Not Adv[+WH]                               	
71245:	Q  	S Verb Not O1 Adv[+WH]                            	
71246:	Q  	S Verb Not O1 O2 Adv[+WH]                         	
71247:	Q  	S Verb Not O1 O2 P O3 Adv[+WH]                    	
71248:	Q  	S Verb Not O1 O2 P O3[+WH] Adv                    	
71249:	Q  	S Verb Not O1 O2 P O3[+WH]                        	
71250:	Q  	S Verb Not O1 O2[+WH] Adv                         	
71251:	Q  	S Verb Not O1 O2[+WH] P O3 Adv                    	
71252:	Q  	S Verb Not O1 O2[+WH] P O3                        	
71253:	Q  	S Verb Not O1 O2[+WH]                             	
71254:	Q  	S Verb Not O1 P O3 Adv[+WH]                       	
71255:	Q  	S Verb Not O1 P O3[+WH] Adv                       	
71256:	Q  	S Verb Not O1 P O3[+WH]                           	
71257:	Q  	S Verb Not O1[+WH] Adv                            	
71258:	Q  	S Verb Not O1[+WH] O2 Adv                         	
71259:	Q  	S Verb Not O1[+WH] O2 P O3 Adv                    	
71260:	Q  	S Verb Not O1[+WH] O2 P O3                        	
71261:	Q  	S Verb Not O1[+WH] O2                             	
71262:	Q  	S Verb Not O1[+WH] P O3 Adv                       	
71263:	Q  	S Verb Not O1[+WH] P O3                           	
71264:	Q  	S Verb Not O1[+WH]                                	
71265:	Q  	S Verb Not P O3 Adv[+WH]                          	
71266:	Q  	S Verb Not P O3[+WH] Adv                          	
71267:	Q  	S Verb Not P O3[+WH]                              	
71268:	Q  	S Verb Adv[+WH]                                   	
71269:	Q  	S Verb O1 Adv[+WH]                                	
71270:	Q  	S Verb O1 O2 Adv[+WH]                             	
71271:	Q  	S Verb O1 O2 P O3 Adv[+WH]                        	
71272:	Q  	S Verb O1 O2 P O3[+WH] Adv                        	
71273:	Q  	S Verb O1 O2 P O3[+WH]                            	
71274:	Q  	S Verb O1 O2[+WH] Adv                             	
71275:	Q  	S Verb O1 O2[+WH] P O3 Adv                        	
71276:	Q  	S Verb O1 O2[+WH] P O3                            	
71277:	Q  	S Verb O1 O2[+WH]                                 	
71278:	Q  	S Verb O1 P O3 Adv[+WH]                           	
71279:	Q  	S Verb O1 P O3[+WH] Adv                           	
71280:	Q  	S Verb O1 P O3[+WH]                               	
71281:	Q  	S Verb O1[+WH] Adv                                	
71282:	Q  	S Verb O1[+WH] O2 Adv                             	
71283:	Q  	S Verb O1[+WH] O2 P O3 Adv                        	
71284:	Q  	S Verb O1[+WH] O2 P O3                            	
71285:	Q  	S Verb O1[+WH] O2                                 	
71286:	Q  	S Verb O1[+WH] P O3 Adv                           	
71287:	Q  	S Verb O1[+WH] P O3                               	
71288:	Q  	S Verb O1[+WH]                                    	
71289:	Q  	S Verb P O3 Adv[+WH]                              	
71290:	Q  	S Verb P O3[+WH] Adv                              	
71291:	Q  	S Verb P O3[+WH]                                  	
77648:	Q  	S[+WH] Aux Never Verb Adv                         	
77649:	Q  	S[+WH] Aux Never Verb O1 Adv                      	
77650:	Q  	S[+WH] Aux Never Verb O1 O2 Adv                   	
77651:	Q  	S[+WH] Aux Never Verb O1 O2 P O3 Adv              	
77652:	Q  	S[+WH] Aux Never Verb O1 O2 P O3                  	
77653:	Q  	S[+WH] Aux Never Verb O1 O2                       	
77654:	Q  	S[+WH] Aux Never Verb O1 P O3 Adv                 	
77655:	Q  	S[+WH] Aux Never Verb O1 P O3                     	
77656:	Q  	S[+WH] Aux Never Verb O1                          	
77657:	Q  	S[+WH] Aux Never Verb P O3 Adv                    	
77658:	Q  	S[+WH] Aux Never Verb P O3                        	
77659:	Q  	S[+WH] Aux Never Verb                             	
77660:	Q  	S[+WH] Aux Not Verb Adv                           	
77661:	Q  	S[+WH] Aux Not Verb O1 Adv                        	
77662:	Q  	S[+WH] Aux Not Verb O1 O2 Adv                     	
77663:	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv                	
77664:	Q  	S[+WH] Aux Not Verb O1 O2 P O3                    	
77665:	Q  	S[+WH] Aux Not Verb O1 O2                         	
77666:	Q  	S[+WH] Aux Not Verb O1 P O3 Adv                   	
77667:	Q  	S[+WH] Aux Not Verb O1 P O3                       	
77668:	Q  	S[+WH] Aux Not Verb O1                            	
77669:	Q  	S[+WH] Aux Not Verb P O3 Adv                      	
77670:	Q  	S[+WH] Aux Not Verb P O3                          	
77671:	Q  	S[+WH] Aux Not Verb                               	
77672:	Q  	S[+WH] Aux Verb Adv                               	
77673:	Q  	S[+WH] Aux Verb O1 Adv                            	
77674:	Q  	S[+WH] Aux Verb O1 O2 Adv                         	
77675:	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	
77676:	Q  	S[+WH] Aux Verb O1 O2 P O3                        	
77677:	Q  	S[+WH] Aux Verb O1 O2                             	
77678:	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	
77679:	Q  	S[+WH] Aux Verb O1 P O3                           	
77680:	Q  	S[+WH] Aux Verb O1                                	
77681:	Q  	S[+WH] Aux Verb P O3 Adv                          	
77682:	Q  	S[+WH] Aux Verb P O3                              	
77683:	Q  	S[+WH] Aux Verb                                   	
77792:	Q  	S[+WH] Verb Never Adv                             	
77793:	Q  	S[+WH] Verb Never O1 Adv                          	
77794:	Q  	S[+WH] Verb Never O1 O2 Adv                       	
77795:	Q  	S[+WH] Verb Never O1 O2 P O3 Adv                  	
77796:	Q  	S[+WH] Verb Never O1 O2 P O3                      	
77797:	Q  	S[+WH] Verb Never O1 O2                           	
77798:	Q  	S[+WH] Verb Never O1 P O3 Adv                     	
77799:	Q  	S[+WH] Verb Never O1 P O3                         	
77800:	Q  	S[+WH] Verb Never O1                              	
77801:	Q  	S[+WH] Verb Never P O3 Adv                        	
77802:	Q  	S[+WH] Verb Never P O3                            	
77803:	Q  	S[+WH] Verb Never                                 	
77804:	Q  	S[+WH] Verb Not Adv                               	
77805:	Q  	S[+WH] Verb Not O1 Adv                            	
77806:	Q  	S[+WH] Verb Not O1 O2 Adv                         	
77807:	Q  	S[+WH] Verb Not O1 O2 P O3 Adv                    	
77808:	Q  	S[+WH] Verb Not O1 O2 P O3                        	
77809:	Q  	S[+WH] Verb Not O1 O2                             	
77810:	Q  	S[+WH] Verb Not O1 P O3 Adv                       	
77811:	Q  	S[+WH] Verb Not O1 P O3                           	
77812:	Q  	S[+WH] Verb Not O1                                	
77813:	Q  	S[+WH] Verb Not P O3 Adv                          	
77814:	Q  	S[+WH] Verb Not P O3                              	
77815:	Q  	S[+WH] Verb Not                                   	
77816:	Q  	S[+WH] Verb Adv                                   	
77817:	Q  	S[+WH] Verb O1 Adv                                	
77818:	Q  	S[+WH] Verb O1 O2 Adv                             	
77819:	Q  	S[+WH] Verb O1 O2 P O3 Adv                        	
77820:	Q  	S[+WH] Verb O1 O2 P O3                            	
77821:	Q  	S[+WH] Verb O1 O2                                 	
77822:	Q  	S[+WH] Verb O1 P O3 Adv                           	
77823:	Q  	S[+WH] Verb O1 P O3                               	
77824:	Q  	S[+WH] Verb O1                                    	
77825:	Q  	S[+WH] Verb P O3 Adv                              	
77826:	Q  	S[+WH] Verb P O3                                  	
77827:	Q  	S[+WH] Verb                                       	
87048:	Q  	P O3 Aux S Never Verb O1 O2 Adv[+WH]              	
87049:	Q  	P O3 Aux S Never Verb O1 O2[+WH] Adv              	
87050:	Q  	P O3 Aux S Never Verb O1 O2[+WH]                  	
87051:	Q  	P O3 Aux S Never Verb O1 Adv[+WH]                 	
87052:	Q  	P O3 Aux S Never Verb O1[+WH] O2 Adv              	
87053:	Q  	P O3 Aux S Never Verb O1[+WH] O2                  	
87054:	Q  	P O3 Aux S Never Verb O1[+WH] Adv                 	
87055:	Q  	P O3 Aux S Never Verb O1[+WH]                     	
87056:	Q  	P O3 Aux S Never Verb Adv[+WH]                    	
87057:	Q  	P O3 Aux S Not Verb O1 O2 Adv[+WH]                	
87058:	Q  	P O3 Aux S Not Verb O1 O2[+WH] Adv                	
87059:	Q  	P O3 Aux S Not Verb O1 O2[+WH]                    	
87060:	Q  	P O3 Aux S Not Verb O1 Adv[+WH]                   	
87061:	Q  	P O3 Aux S Not Verb O1[+WH] O2 Adv                	
87062:	Q  	P O3 Aux S Not Verb O1[+WH] O2                    	
87063:	Q  	P O3 Aux S Not Verb O1[+WH] Adv                   	
87064:	Q  	P O3 Aux S Not Verb O1[+WH]                       	
87065:	Q  	P O3 Aux S Not Verb Adv[+WH]                      	
87066:	Q  	P O3 Aux S Verb O1 O2 Adv[+WH]                    	
87067:	Q  	P O3 Aux S Verb O1 O2[+WH] Adv                    	
87068:	Q  	P O3 Aux S Verb O1 O2[+WH]                        	
87069:	Q  	P O3 Aux S Verb O1 Adv[+WH]                       	
87070:	Q  	P O3 Aux S Verb O1[+WH] O2 Adv                    	
87071:	Q  	P O3 Aux S Verb O1[+WH] O2                        	
87072:	Q  	P O3 Aux S Verb O1[+WH] Adv                       	
87073:	Q  	P O3 Aux S Verb O1[+WH]                           	
87074:	Q  	P O3 Aux S Verb Adv[+WH]                          	
87102:	Q  	P O3 Aux S[+WH] Never Verb O1 O2 Adv              	
87103:	Q  	P O3 Aux S[+WH] Never Verb O1 O2                  	
87104:	Q  	P O3 Aux S[+WH] Never Verb O1 Adv                 	
87105:	Q  	P O3 Aux S[+WH] Never Verb O1                     	
87106:	Q  	P O3 Aux S[+WH] Never Verb Adv                    	
87107:	Q  	P O3 Aux S[+WH] Never Verb                        	
87108:	Q  	P O3 Aux S[+WH] Not Verb O1 O2 Adv                	
87109:	Q  	P O3 Aux S[+WH] Not Verb O1 O2                    	
87110:	Q  	P O3 Aux S[+WH] Not Verb O1 Adv                   	
87111:	Q  	P O3 Aux S[+WH] Not Verb O1                       	
87112:	Q  	P O3 Aux S[+WH] Not Verb Adv                      	
87113:	Q  	P O3 Aux S[+WH] Not Verb                          	
87114:	Q  	P O3 Aux S[+WH] Verb O1 O2 Adv                    	
87115:	Q  	P O3 Aux S[+WH] Verb O1 O2                        	
87116:	Q  	P O3 Aux S[+WH] Verb O1 Adv                       	
87117:	Q  	P O3 Aux S[+WH] Verb O1                           	
87118:	Q  	P O3 Aux S[+WH] Verb Adv                          	
87119:	Q  	P O3 Aux S[+WH] Verb                              	
87192:	Q  	P O3 Verb S Never O1 O2 Adv[+WH]                  	
87193:	Q  	P O3 Verb S Never O1 O2[+WH] Adv                  	
87194:	Q  	P O3 Verb S Never O1 O2[+WH]                      	
87195:	Q  	P O3 Verb S Never O1 Adv[+WH]                     	
87196:	Q  	P O3 Verb S Never O1[+WH] O2 Adv                  	
87197:	Q  	P O3 Verb S Never O1[+WH] O2                      	
87198:	Q  	P O3 Verb S Never O1[+WH] Adv                     	
87199:	Q  	P O3 Verb S Never O1[+WH]                         	
87200:	Q  	P O3 Verb S Never Adv[+WH]                        	
87201:	Q  	P O3 Verb S Not O1 O2 Adv[+WH]                    	
87202:	Q  	P O3 Verb S Not O1 O2[+WH] Adv                    	
87203:	Q  	P O3 Verb S Not O1 O2[+WH]                        	
87204:	Q  	P O3 Verb S Not O1 Adv[+WH]                       	
87205:	Q  	P O3 Verb S Not O1[+WH] O2 Adv                    	
87206:	Q  	P O3 Verb S Not O1[+WH] O2                        	
87207:	Q  	P O3 Verb S Not O1[+WH] Adv                       	
87208:	Q  	P O3 Verb S Not O1[+WH]                           	
87209:	Q  	P O3 Verb S Not Adv[+WH]                          	
87210:	Q  	P O3 Verb S O1 O2 Adv[+WH]                        	
87211:	Q  	P O3 Verb S O1 O2[+WH] Adv                        	
87212:	Q  	P O3 Verb S O1 O2[+WH]                            	
87213:	Q  	P O3 Verb S O1 Adv[+WH]                           	
87214:	Q  	P O3 Verb S O1[+WH] O2 Adv                        	
87215:	Q  	P O3 Verb S O1[+WH] O2                            	
87216:	Q  	P O3 Verb S O1[+WH] Adv                           	
87217:	Q  	P O3 Verb S O1[+WH]                               	
87218:	Q  	P O3 Verb S Adv[+WH]                              	
87246:	Q  	P O3 Verb S[+WH] Never O1 O2 Adv                  	
87247:	Q  	P O3 Verb S[+WH] Never O1 O2                      	
87248:	Q  	P O3 Verb S[+WH] Never O1 Adv                     	
87249:	Q  	P O3 Verb S[+WH] Never O1                         	
87250:	Q  	P O3 Verb S[+WH] Never Adv                        	
87251:	Q  	P O3 Verb S[+WH] Never                            	
87252:	Q  	P O3 Verb S[+WH] Not O1 O2 Adv                    	
87253:	Q  	P O3 Verb S[+WH] Not O1 O2                        	
87254:	Q  	P O3 Verb S[+WH] Not O1 Adv                       	
87255:	Q  	P O3 Verb S[+WH] Not O1                           	
87256:	Q  	P O3 Verb S[+WH] Not Adv                          	
87257:	Q  	P O3 Verb S[+WH] Not                              	
87258:	Q  	P O3 Verb S[+WH] O1 O2 Adv                        	
87259:	Q  	P O3 Verb S[+WH] O1 O2                            	
87260:	Q  	P O3 Verb S[+WH] O1 Adv                           	
87261:	Q  	P O3 Verb S[+WH] O1                               	
87262:	Q  	P O3 Verb S[+WH] Adv                              	
87263:	Q  	P O3 Verb S[+WH]                                  	
93096:	Q  	P O3[+WH] Aux S Never Verb O1 O2 Adv              	
93097:	Q  	P O3[+WH] Aux S Never Verb O1 O2                  	
93098:	Q  	P O3[+WH] Aux S Never Verb O1 Adv                 	
93099:	Q  	P O3[+WH] Aux S Never Verb O1                     	
93100:	Q  	P O3[+WH] Aux S Never Verb Adv                    	
93101:	Q  	P O3[+WH] Aux S Never Verb                        	
93102:	Q  	P O3[+WH] Aux S Not Verb O1 O2 Adv                	
93103:	Q  	P O3[+WH] Aux S Not Verb O1 O2                    	
93104:	Q  	P O3[+WH] Aux S Not Verb O1 Adv                   	
93105:	Q  	P O3[+WH] Aux S Not Verb O1                       	
93106:	Q  	P O3[+WH] Aux S Not Verb Adv                      	
93107:	Q  	P O3[+WH] Aux S Not Verb                          	
93108:	Q  	P O3[+WH] Aux S Verb O1 O2 Adv                    	
93109:	Q  	P O3[+WH] Aux S Verb O1 O2                        	
93110:	Q  	P O3[+WH] Aux S Verb O1 Adv                       	
93111:	Q  	P O3[+WH] Aux S Verb O1                           	
93112:	Q  	P O3[+WH] Aux S Verb Adv                          	
93113:	Q  	P O3[+WH] Aux S Verb                              	
93168:	Q  	P O3[+WH] Verb S Never O1 O2 Adv                  	
93169:	Q  	P O3[+WH] Verb S Never O1 O2                      	
93170:	Q  	P O3[+WH] Verb S Never O1 Adv                     	
93171:	Q  	P O3[+WH] Verb S Never O1                         	
93172:	Q  	P O3[+WH] Verb S Never Adv                        	
93173:	Q  	P O3[+WH] Verb S Never                            	
93174:	Q  	P O3[+WH] Verb S Not O1 O2 Adv                    	
93175:	Q  	P O3[+WH] Verb S Not O1 O2                        	
93176:	Q  	P O3[+WH] Verb S Not O1 Adv                       	
93177:	Q  	P O3[+WH] Verb S Not O1                           	
93178:	Q  	P O3[+WH] Verb S Not Adv                          	
93179:	Q  	P O3[+WH] Verb S Not                              	
93180:	Q  	P O3[+WH] Verb S O1 O2 Adv                        	
93181:	Q  	P O3[+WH] Verb S O1 O2                            	
93182:	Q  	P O3[+WH] Verb S O1 Adv                           	
93183:	Q  	P O3[+WH] Verb S O1                               	
93184:	Q  	P O3[+WH] Verb S Adv                              	
93185:	Q  	P O3[+WH] Verb S                                  	
